,o_id,o_customer_id,o_order_number,o_currency,o_subtotal,o_tax,o_shipping,o_total,o_shipping_carrier,o_shipping_method,o_payment_status,o_payment_date,o_payment_type,o_payment_amount,o_payment_id,o_payment_code,o_status,o_placed_date,o_updated_date,o_shipped_date,o_customer_type
2473,11038,2084,11038,USD,33.03,0.0,9.95,42.98,fedex,11Ground,3.0,1451864316,authorize.net,42.98,7850583126.0,1084.0,1,1451678177,1454958828,1452029020,0.0
2474,11040,2085,11040,USD,23.27,0.0,9.95,33.22,manual,0Standard Shipping,3.0,1451864287,authorize.net,33.22,7850719839.0,1078.0,1,1451682542,1454958834,1452095023,1.0
2475,11048,2086,11048,USD,23.52,0.0,9.95,33.47,fedex,11Ground,3.0,1451864245,authorize.net,33.47,7852614702.0,284490.0,1,1451760288,1454958844,1452029150,0.0
2476,11050,2087,11050,USD,42.82,0.0,9.95,52.77,fedex,11Ground,3.0,1451864214,authorize.net,52.77,7852775402.0,226067.0,1,1451764585,1454958851,1451958481,0.0
2477,11054,2088,11054,USD,124.2,0.0,9.95,134.15,fedex,11Ground,3.0,1451864201,authorize.net,134.15,7853322833.0,20273.0,1,1451782679,1454958854,1452018051,0.0
2478,11072,2089,11072,USD,81.93,0.0,0.0,81.93,manual,1Free Shipping,3.0,1451868035,authorize.net,81.93,7855069015.0,280506.0,1,1451868035,1454958890,1452005909,0.0
2479,11058,2091,11058,USD,29.2,0.0,9.95,39.15,fedex,11Ground,3.0,1451864188,authorize.net,39.15,7853658711.0,233929.0,1,1451800970,1454958860,1451979275,0.0
2480,11081,2092,11081,USD,6.84,0.0,9.95,16.79,fedex,11Ground,3.0,1451882307,authorize.net,16.79,7855440679.0,13823.0,1,1451882307,1454958896,1451971936,0.0
2481,11099,2093,11099,USD,79.81,0.0,9.95,89.76,fedex,11Ground,3.0,1451925937,paypal,89.76,2.0,132578.05607205114,1,1451925937,1454958911,1452013523,0.0
2482,11100,2094,11100,USD,81.93,0.0,0.0,81.93,manual,1Free Shipping,3.0,1451927366,authorize.net,81.93,7856911000.0,919642.0,1,1451927366,1454958914,1452537216,0.0
2483,11101,2095,11101,USD,42.78,0.0,9.95,52.73,fedex,11Ground,3.0,1451928875,authorize.net,52.73,7857048033.0,3175.0,1,1451928875,1454958917,1452015168,0.0
2484,11105,2097,11105,USD,326.31,28.14,9.95,354.45,manual,0Standard Shipping,3.0,1451934484,authorize.net,312.36,7857522496.0,4917.0,1,1451934484,1454958930,1452095133,0.0
2485,11105,2097,11105,USD,326.31,28.14,9.95,354.45,manual,0Standard Shipping,3.0,1451934484,authorize.net,312.36,7857522496.0,4917.0,1,1451934484,1454958930,1452095133,0.0
2486,11106,2098,11106,USD,19.47,0.0,9.95,29.42,fedex,11Ground,3.0,1451934803,authorize.net,29.42,7857548453.0,132578.05607205114,1,1451934803,1454958933,1452044767,0.0
2487,11107,2100,11107,USD,97.42,0.0,9.95,97.65,manual,0Standard Shipping,3.0,1451935673,authorize.net,97.65,7857618617.0,81605.0,1,1451935673,1454958936,1453306623,0.0
2488,11107,2100,11107,USD,97.42,0.0,9.95,97.65,manual,0Standard Shipping,3.0,1451935673,authorize.net,97.65,7857618617.0,81605.0,1,1451935673,1454958936,1453306623,0.0
2489,11108,2101,11108,USD,24.08,0.0,9.95,34.03,fedex,11Ground,3.0,1451935886,authorize.net,34.03,7857634784.0,3936.0,1,1451935886,1454958940,1452007452,0.0
2490,11109,2102,11109,USD,61.57,5.46,9.95,76.98,fedex,11Ground,3.0,1451937123,authorize.net,76.98,7857731241.0,55214.0,1,1451937123,1454958943,1452013503,0.0
2491,11112,2103,11112,USD,13.76,0.0,9.95,23.71,fedex,11Ground,3.0,1451940144,authorize.net,23.71,7857979973.0,322370.0,1,1451940144,1454958951,1452036817,0.0
2492,11110,2104,11110,USD,39.52,0.0,4.531500284465332,49.47,manual,0Standard Shipping,3.0,1451938954,authorize.net,49.47,7857885446.0,678983.0,1,1451938954,1454958946,1452095164,0.0
2493,11111,2105,11111,USD,435.61,0.0,9.95,445.56,manual,0Standard Shipping,3.0,1451939284,paypal,445.56,4.0,132578.05607205114,1,1451939284,1454958949,1452094683,0.0
2494,11119,2106,11119,USD,14.0,0.0,9.95,23.95,manual,0Standard Shipping,3.0,1451948650,authorize.net,23.95,7858582848.0,312737.0,1,1451948650,1454958963,1452094665,0.0
2495,11120,2107,11120,USD,58.92,0.0,9.95,68.87,fedex,11Ground,3.0,1451951595,authorize.net,68.87,3285178019195.542,132578.05607205114,1,1451951595,1454958965,1452031148,0.0
2496,11123,2108,11123,USD,358.79,0.0,9.95,368.74,manual,0Standard Shipping,3.0,1451953204,authorize.net,368.74,7858813415.0,65124.0,1,1451953204,1454958970,1452264865,0.0
2497,11123,2108,11123,USD,358.79,0.0,9.95,368.74,manual,0Standard Shipping,3.0,1451953204,authorize.net,368.74,7858813415.0,65124.0,1,1451953204,1454958970,1452264865,0.0
2498,11123,2108,11123,USD,358.79,0.0,9.95,368.74,manual,0Standard Shipping,3.0,1451953204,authorize.net,368.74,7858813415.0,65124.0,1,1451953204,1454958970,1452264865,0.0
2499,11123,2108,11123,USD,358.79,0.0,9.95,368.74,manual,0Standard Shipping,3.0,1451953204,authorize.net,368.74,7858813415.0,65124.0,1,1451953204,1454958970,1452264865,0.0
2500,11124,2109,11124,USD,36.53,0.0,0.0,36.53,fedex,11Ground,3.0,1451955149,authorize.net,36.53,7858896388.0,906134.0,1,1451955149,1454958972,1452181227,0.0
2501,11139,2111,11139,USD,698.75,0.0,4.531500284465332,708.7,manual,0Standard Shipping,3.0,1451969551,authorize.net,708.7,7859303176.0,65223.0,1,1451969551,1454958997,1452095264,0.0
2502,12613,2111,12613,USD,61.43,0.0,9.95,71.38,manual,0Standard Shipping,0.0,1443103868,authorize.net,134.8422629310345,3285178019195.542,132578.05607205114,1,1455133311,1456955895,1455209748,0.0
2503,11145,2112,11145,USD,474.99,0.0,4.531500284465332,484.94,manual,0Standard Shipping,3.0,1451973412,authorize.net,484.94,7859371113.0,84235.0,1,1451973412,1454959007,1452095292,0.0
2504,11160,2113,11160,USD,93.54,0.0,9.95,103.49,fedex,11Ground,3.0,1452007813,authorize.net,103.49,7860328099.0,94378.0,1,1452007813,1454959031,1452036724,1.0
2505,11168,2114,11168,USD,50.01,0.0,9.95,57.46,fedex,11Ground,3.0,1452018054,authorize.net,57.46,7861060547.0,550998.0,1,1452018054,1454959047,1452037079,0.0
2506,11177,2116,11177,USD,96.86,0.0,9.95,106.81,fedex,11Ground,3.0,1452025821,authorize.net,106.81,7861612793.0,724.0,1,1452025821,1454959065,1452115810,0.0
2507,11179,2117,11179,USD,13.56,0.0,9.95,23.51,fedex,11Ground,3.0,1452028171,authorize.net,23.51,7861783001.0,5294.0,1,1452028171,1454959068,1452116038,0.0
2508,11181,2118,11181,USD,201.25,0.0,9.95,211.2,manual,0Standard Shipping,3.0,1452030135,authorize.net,211.2,7861920640.0,65549.0,1,1452030135,1454959071,1452179660,0.0
2509,11216,2119,11216,USD,28.66,0.0,9.95,38.61,fedex,11Ground,3.0,1452093566,authorize.net,38.61,7869953548.0,247909.0,1,1452093566,1454959132,1452109295,1.0
2510,11479,2119,11479,USD,34.96,0.0,9.95,44.91,fedex,11Ground,3.0,1452633924,authorize.net,44.91,7887770699.0,242109.0,1,1452633924,1454959587,1452706320,0.0
2511,11217,2120,11217,USD,45.14,3.61,4.531500284465332,58.7,manual,0Standard Shipping,3.0,1452100621,authorize.net,58.7,7870443104.0,1315.0,1,1452100621,1454959133,1452181263,0.0
2512,11218,2121,11218,USD,128.15,0.0,9.95,138.1,manual,0Standard Shipping,3.0,1452100940,authorize.net,138.1,7870464821.0,924064.0,1,1452100940,1454959135,1452187739,2.0
2513,11218,2121,11218,USD,128.15,0.0,9.95,138.1,manual,0Standard Shipping,3.0,1452100940,authorize.net,138.1,7870464821.0,924064.0,1,1452100940,1454959135,1452187739,2.0
2514,11218,2121,11218,USD,128.15,0.0,9.95,138.1,manual,0Standard Shipping,3.0,1452100940,authorize.net,138.1,7870464821.0,924064.0,1,1452100940,1454959135,1452187739,2.0
2515,11221,2122,11221,USD,30.45,0.0,9.95,40.4,manual,0Standard Shipping,3.0,1452112130,authorize.net,40.4,7871202858.0,416082.0,1,1452112130,1454959141,1452266395,0.0
2516,11350,2123,11350,USD,62.23,0.0,9.95,72.18,fedex,11Ground,3.0,1452524084,authorize.net,72.18,7879938320.0,246294.0,1,1452372578,1456955698,1452548168,1.0
2517,12567,2123,12567,USD,62.23,0.0,9.95,72.18,fedex,11Ground,3.0,1455050531,authorize.net,72.18,7967996735.0,225784.0,1,1455050449,1456955822,1455075533,1.0
2518,13914,2123,13914,USD,124.46,0.0,0.0,124.46,fedex,11Ground,3.0,1457486020,authorize.net,124.46,8054276650.0,201844.0,1,1457486020,1457563262,1457559594,1.0
2519,11262,2124,11262,USD,156.99,0.0,4.531500284465332,135.99,fedex,11Ground,3.0,1452181867,authorize.net,135.99,3285178019195.542,132578.05607205114,1,1452181867,1454959210,1452210187,0.0
2520,11264,2126,11264,USD,29.0,0.0,9.95,38.95,fedex,11Ground,3.0,1452183940,authorize.net,38.95,7873363188.0,6285.0,1,1452183940,1454959214,1452202237,0.0
2521,11265,2127,11265,USD,465.9,0.0,6.73,465.9,fedex,11Ground,3.0,1452185307,authorize.net,465.9,7873449062.0,17084.0,1,1452185307,1454959216,1452202264,0.0
2522,11265,2127,11265,USD,465.9,0.0,6.73,465.9,fedex,11Ground,3.0,1452185307,authorize.net,465.9,7873449062.0,17084.0,1,1452185307,1454959216,1452202264,0.0
2523,11266,2128,11266,USD,51.2,0.0,9.95,61.15,fedex,11Ground,3.0,1452188304,authorize.net,61.15,7873635225.0,847383.0,1,1452188304,1454959217,1452212723,0.0
2524,11268,2129,11268,USD,21.7,0.0,9.95,31.65,manual,0Standard Shipping,3.0,1452189095,authorize.net,31.65,7873680170.0,461157.0,1,1452189095,1454959221,1452525931,0.0
2525,11270,2130,11270,USD,28.28,0.0,9.95,38.23,manual,0Standard Shipping,3.0,1452192592,authorize.net,38.23,7873883892.0,5615.0,1,1452192592,1454959224,1452525907,0.0
2526,11277,2132,11277,USD,158.64,0.0,6.63,142.78,fedex,11Ground,3.0,1452204980,authorize.net,142.78,7874614289.0,75976.0,1,1452204980,1454959236,1452206031,0.0
2527,11314,2133,11314,USD,261.65,0.0,9.95,271.6,fedex,11Ground,3.0,1452286780,paypal,271.6,6.0,132578.05607205114,1,1452286780,1454959300,1452555121,2.0
2528,11314,2133,11314,USD,261.65,0.0,9.95,271.6,fedex,11Ground,3.0,1452286780,paypal,271.6,6.0,132578.05607205114,1,1452286780,1454959300,1452555121,2.0
2529,11314,2133,11314,USD,261.65,0.0,9.95,271.6,fedex,11Ground,3.0,1452286780,paypal,271.6,6.0,132578.05607205114,1,1452286780,1454959300,1452555121,2.0
2530,11314,2133,11314,USD,261.65,0.0,9.95,271.6,fedex,11Ground,3.0,1452286780,paypal,271.6,6.0,132578.05607205114,1,1452286780,1454959300,1452555121,2.0
2531,11314,2133,11314,USD,261.65,0.0,9.95,271.6,fedex,11Ground,3.0,1452286780,paypal,271.6,6.0,132578.05607205114,1,1452286780,1454959300,1452555121,2.0
2532,11290,2135,11290,USD,42.15,0.0,9.95,52.1,fedex,11Ground,3.0,1452228032,authorize.net,52.1,7875371794.0,816456.0,1,1452228032,1454959258,1452281623,0.0
2533,11639,2135,11639,USD,91.08,0.0,9.95,101.03,fedex,11Ground,3.0,1453165293,authorize.net,101.03,7904862362.0,860739.0,1,1453165293,1454959871,1453246100,0.0
2534,11639,2135,11639,USD,91.08,0.0,9.95,101.03,fedex,11Ground,3.0,1453165293,authorize.net,101.03,7904862362.0,860739.0,1,1453165293,1454959871,1453246100,0.0
2535,11300,2137,11300,USD,14.0,0.0,9.95,23.95,manual,0Standard Shipping,3.0,1452258954,authorize.net,23.95,7875950697.0,6676.0,1,1452258954,1454959275,1452525865,0.0
2536,11301,2138,11301,USD,20.8,0.0,9.95,28.67,fedex,11Ground,3.0,1452262775,authorize.net,28.67,7876117024.0,8122.0,1,1452262775,1454959277,1452276835,0.0
2537,11304,2139,11304,USD,60.92,0.0,9.95,70.87,fedex,11Ground,3.0,1452267875,authorize.net,70.87,7876436884.0,9652.0,1,1452267875,1454959282,1452284191,0.0
2538,16694,2139,16694,USD,60.92,0.0,9.95,70.87,fedex,11Ground,3.0,1462489692,authorize.net,70.87,8382167188.0,9991.0,1,1462489692,1462565835,1462562033,0.0
2539,11307,2140,11307,USD,32.51,0.0,9.95,42.46,fedex,11Ground,3.0,1452270607,authorize.net,42.46,7876607839.0,326.0,1,1452270607,1454959287,1452284262,0.0
2540,11308,2141,11308,USD,15.35,0.0,0.0,15.35,fedex,11Ground,3.0,1452271973,authorize.net,15.35,7876695625.0,7755.0,1,1452271973,1454959289,1452621214,0.0
2541,11508,2141,11508,USD,17.05,0.0,4.531500284465332,17.05,fedex,11Ground,3.0,1452710612,authorize.net,17.05,7890086553.0,6642.0,1,1452710612,1454959637,1452871717,0.0
2542,11309,2142,11309,USD,60.79,0.0,4.531500284465332,70.74,manual,0Standard Shipping,3.0,1452275984,authorize.net,70.74,7876947863.0,8402.0,1,1452275984,1454959290,1452625136,0.0
2543,11717,2143,11717,USD,170.19,0.0,9.95,180.14,fedex,11Ground,3.0,1453389459,authorize.net,180.14,7912201001.0,2247.0,1,1453389459,1454960009,1453419480,0.0
2544,11324,2145,11324,USD,177.84,0.0,4.531500284465332,177.84,fedex,11Ground,3.0,1452523994,authorize.net,187.79,7878254993.0,891.0,14,1452298222,1454967298,1452643302,0.0
2545,11326,2146,11326,USD,32.63,0.0,9.95,42.58,manual,0Standard Shipping,3.0,1452302719,paypal,42.58,3.0,132578.05607205114,1,1452302719,1454959322,1452697922,0.0
2546,11329,2148,11329,USD,58.95,0.0,9.95,68.9,fedex,11Ground,3.0,1452524011,authorize.net,68.9,7878516425.0,8775.0,1,1452306631,1454959328,1452563463,0.0
2547,11333,2149,11333,USD,52.44,0.0,9.95,62.39,manual,0Standard Shipping,3.0,1452311857,paypal,62.39,22.0,132578.05607205114,1,1452311857,1454959335,1452621259,0.0
2548,11334,2150,11334,USD,34.1,0.0,9.95,44.05,manual,0Standard Shipping,3.0,1452524038,authorize.net,44.05,7878702593.0,210.0,1,1452316067,1454959336,1452697529,0.0
2549,11336,2151,11336,USD,31.0,0.0,0.0,31.0,fedex,11Ground,3.0,1452320025,paypal,31.0,8.0,132578.05607205114,1,1452320025,1454959340,1452697867,0.0
2550,11344,2152,11344,USD,50.0,0.0,9.95,59.95,manual,0Standard Shipping,3.0,1452356844,paypal,59.95,7.0,132578.05607205114,3,1452356844,1454959355,1442166991,2.0
2551,11349,2152,11349,USD,156.42,0.0,0.0,156.42,fedex,11Ground,3.0,1452361620,paypal,156.42,34.0,132578.05607205114,1,1452361620,1454959362,1452543657,2.0
2552,11349,2152,11349,USD,156.42,0.0,0.0,156.42,fedex,11Ground,3.0,1452361620,paypal,156.42,34.0,132578.05607205114,1,1452361620,1454959362,1452543657,2.0
2553,11345,2153,11345,USD,65.36,0.0,9.95,75.31,fedex,11Ground,3.0,1452524063,authorize.net,75.31,7879392385.0,2837.0,1,1452356912,1454959355,1452543658,0.0
2554,12800,2156,12800,USD,99.99,0.0,6.71,99.99,fedex,11Ground,3.0,1455585046,paypal,99.99,6.0,132578.05607205114,1,1455585046,1456956195,1455643328,0.0
2555,11356,2157,11356,USD,33.7,0.0,9.95,43.65,manual,0Standard Shipping,3.0,1452524104,authorize.net,43.65,7880429301.0,192.0,1,1452391071,1454959376,1453306657,0.0
2556,11392,2159,11392,USD,50.54,0.0,9.95,60.49,fedex,11Ground,3.0,1452481108,authorize.net,35.22,7882209368.0,847306.0,1,1452481108,1454959438,1452555210,0.0
2557,11378,2160,11378,USD,15.19,0.0,0.0,15.19,fedex,11Ground,3.0,1452523968,authorize.net,15.19,7881412264.0,240739.0,1,1452452143,1454959413,1452697886,0.0
2558,11379,2161,11379,USD,85.56,0.0,9.95,95.51,fedex,11Ground,3.0,1452523962,authorize.net,95.51,7881516957.0,1007.0,1,1452455712,1454959415,1452547848,1.0
2559,11390,2162,11390,USD,155.9,0.0,0.0,155.9,fedex,11Ground,3.0,1452476959,authorize.net,155.9,7882110523.0,10576.0,1,1452476959,1454959434,1452548122,0.0
2560,11401,2163,11401,USD,52.81,0.0,9.95,57.48,fedex,11Ground,3.0,1452493003,authorize.net,57.48,7882456952.0,576492.0,1,1452493003,1454959454,1452583399,0.0
2561,11416,2164,11416,USD,237.49,0.0,4.531500284465332,226.0,manual,0Standard Shipping,3.0,1452532542,authorize.net,226.0,3285178019195.542,132578.05607205114,1,1452532542,1454959479,1452625863,0.0
2562,11417,2165,11417,USD,66.87,0.0,4.531500284465332,60.0,fedex,11Ground,3.0,1452534035,authorize.net,60.0,7883756838.0,11438.0,1,1452534035,1454959481,1452540658,0.0
2563,11420,2166,11420,USD,145.99,0.0,0.0,145.99,fedex,11Ground,3.0,1452540658,authorize.net,145.99,7884199922.0,252303.0,1,1452540658,1454959486,1452558684,0.0
2564,11425,2167,11425,USD,21.23,0.0,4.531500284465332,21.23,fedex,11Ground,3.0,1452547355,authorize.net,21.23,7884667597.0,844503.0,1,1452547355,1454959495,1452789056,0.0
2565,11427,2168,11427,USD,104.19,0.0,9.95,114.14,fedex,11Ground,3.0,1452553206,authorize.net,114.14,7885014921.0,250521.0,1,1452553206,1454959498,1452635424,2.0
2566,11427,2168,11427,USD,104.19,0.0,9.95,114.14,fedex,11Ground,3.0,1452553206,authorize.net,114.14,7885014921.0,250521.0,1,1452553206,1454959498,1452635424,2.0
2567,11435,2169,11435,USD,117.31,0.0,0.0,117.31,fedex,11Ground,3.0,1452560992,authorize.net,117.31,7885339715.0,74059.0,1,1452560992,1454959512,1452639121,0.0
2568,11435,2169,11435,USD,117.31,0.0,0.0,117.31,fedex,11Ground,3.0,1452560992,authorize.net,117.31,7885339715.0,74059.0,1,1452560992,1454959512,1452639121,0.0
2569,11462,2170,11462,USD,20.72,0.0,9.95,30.67,fedex,11Ground,3.0,1452605042,authorize.net,30.67,7886163778.0,2107.0,1,1452605042,1454959559,1452627970,2.0
2570,11464,2171,11464,USD,51.2,0.0,9.95,61.15,fedex,11Ground,3.0,1452612884,authorize.net,61.15,7886502698.0,6584.0,1,1452612884,1454959562,1452626970,0.0
2571,11706,2171,11706,USD,51.2,0.0,9.95,61.15,fedex,11Ground,3.0,1453317000,authorize.net,61.15,7909999515.0,3227.0,1,1453316938,1454959987,1453427487,0.0
2572,11466,2172,11466,USD,14.02,0.0,9.95,23.97,fedex,11Ground,3.0,1452615909,authorize.net,23.97,7886677764.0,1254.0,1,1452615909,1454959565,1452627939,0.0
2573,11469,2173,11469,USD,225.0,0.0,9.95,234.95,manual,0Standard Shipping,3.0,1452618674,authorize.net,234.95,7886848188.0,97431.0,1,1452618674,1456955706,1456845453,0.0
2574,11470,2174,11470,USD,263.44,23.38,9.95,296.77,fedex,11Ground,3.0,1452623303,authorize.net,296.77,7887124386.0,283342.0,1,1452623303,1454959572,1452701696,0.0
2575,11472,2175,11472,USD,15.76,0.0,9.95,25.71,fedex,11Ground,3.0,1452625590,authorize.net,25.71,7887262056.0,9006.0,1,1452625590,1454959575,1452658175,0.0
2576,11474,2181,11474,USD,23.5,0.0,9.95,23.5,manual,0Standard Shipping,3.0,1452627053,authorize.net,23.5,7887352981.0,312103.0,1,1452627053,1454959579,1453480819,0.0
2577,11476,2182,11476,USD,25.0,0.0,4.531500284465332,25.0,fedex,11Ground,3.0,1452628969,authorize.net,25.0,7887469509.0,111161.0,1,1452628969,1454959582,1452708431,0.0
2578,11477,2183,11477,USD,28.56,0.0,9.95,38.51,fedex,11Ground,3.0,1452631822,authorize.net,38.51,7887647240.0,12349.0,1,1452631822,1454959584,1452708835,0.0
2579,11480,2184,11480,USD,27.12,2.41,9.95,46.72,fedex,11Ground,3.0,1452638009,authorize.net,46.72,7887990484.0,9966.0,14,1452638009,1454967305,1452708721,0.0
2580,11481,2185,11481,USD,300.0,0.0,0.0,410.0,fedex,11Ground,3.0,1452639642,authorize.net,410.0,7888066938.0,13914.0,1,1452639642,1454959591,1454685964,0.0
2581,11482,2186,11482,USD,201.25,0.0,9.95,211.2,manual,0Standard Shipping,3.0,1452640396,authorize.net,211.2,7888104321.0,1299.0,14,1452640396,1454967308,1452789034,0.0
2582,11740,2186,11740,USD,201.25,0.0,9.95,211.2,manual,0Standard Shipping,3.0,1453418309,authorize.net,211.2,7913852861.0,2189.0,3,1453418309,1454960052,1442166991,0.0
2583,11484,2187,11484,USD,29.16,0.0,9.95,39.11,fedex,11Ground,3.0,1452641728,authorize.net,39.11,7888164053.0,31020.0,1,1452641728,1454959597,1452720475,0.0
2584,11491,2188,11491,USD,24.61,0.0,9.95,34.56,fedex,11Ground,3.0,1452655098,authorize.net,34.56,7888583808.0,4685.0,1,1452655098,1454959608,1452706287,0.0
2585,11493,2189,11493,USD,32.46,0.0,5.05,32.46,fedex,11Ground,3.0,1452657337,authorize.net,32.46,7888632377.0,34510.0,1,1452657337,1454959612,1452695109,0.0
2586,11594,2189,11594,USD,16.23,0.0,6.73,16.23,fedex,11Ground,3.0,1452967751,authorize.net,16.23,7899502714.0,87952.0,1,1452967751,1454959789,1453149733,0.0
2587,11500,2190,11500,USD,13.79,0.0,9.95,23.74,fedex,11Ground,3.0,1452690349,paypal,23.74,8.0,132578.05607205114,1,1452690349,1454959624,1452713431,0.0
2588,11502,2191,11502,USD,24.03,0.0,9.95,33.98,fedex,11Ground,3.0,1452704467,authorize.net,33.98,7889727247.0,41649.0,1,1452704467,1454959627,1452729485,0.0
2589,11506,2192,11506,USD,113.16,0.0,9.95,123.11,fedex,11Ground,3.0,1452708842,authorize.net,123.11,7889983318.0,20973.0,1,1452708842,1454959634,1452822355,0.0
2590,14345,2192,14345,USD,668.1,0.0,9.95,678.05,fedex,11Ground,3.0,1458573124,authorize.net,678.05,8090208515.0,16573.0,1,1458573124,1458595878,1458592075,0.0
2591,11517,2193,11517,USD,110.0,0.0,9.95,119.95,fedex,11Ground,3.0,1452731540,authorize.net,119.95,7891156112.0,83225.0,1,1452731540,1454959653,1452893338,1.0
2592,11518,2194,11518,USD,55.12,4.89,9.95,69.96,fedex,11Ground,3.0,1452733656,paypal,69.96,99.0,132578.05607205114,1,1452733656,1454959655,1452798476,0.0
2593,11523,2195,11523,USD,37.99,0.0,5.05,37.99,fedex,11Ground,3.0,1452739215,authorize.net,37.99,7891375823.0,14034.0,1,1452739215,1454959663,1452784357,0.0
2594,11524,2196,11524,USD,117.31,0.0,0.0,117.31,fedex,11Ground,3.0,1452741689,paypal,117.31,9.0,132578.05607205114,1,1452741689,1454959665,1452815432,0.0
2595,11524,2196,11524,USD,117.31,0.0,0.0,117.31,fedex,11Ground,3.0,1452741689,paypal,117.31,9.0,132578.05607205114,1,1452741689,1454959665,1452815432,0.0
2596,11536,2198,11536,USD,33.03,0.0,9.95,42.98,fedex,11Ground,3.0,1452772667,paypal,42.98,22.0,132578.05607205114,1,1452772667,1454959686,1452802403,0.0
2597,11538,2199,11538,USD,40.45,0.0,9.95,50.4,fedex,11Ground,3.0,1452788144,authorize.net,50.4,7892516379.0,1415.0,1,1452788144,1454959690,1452806896,0.0
2598,11540,2200,11540,USD,8.25,0.0,9.95,18.2,manual,0Standard Shipping,3.0,1452792430,authorize.net,18.2,7892768183.0,866.0,1,1452792430,1454959693,1453129973,0.0
2599,11541,2201,11541,USD,43.74,0.0,9.95,53.69,fedex,11Ground,3.0,1452794513,authorize.net,53.69,7892889486.0,4671.0,1,1452794513,1454959695,1452886101,0.0
2600,11542,2202,11542,USD,83.0,0.0,9.95,83.49,manual,0Standard Shipping,3.0,1452800419,authorize.net,83.49,7893231819.0,34024.0,1,1452800419,1454959697,1453306860,0.0
2601,11545,2203,11545,USD,19.2,1.54,9.95,30.69,fedex,11Ground,3.0,1452808339,authorize.net,30.69,7893694612.0,73110.0,1,1452808339,1454959703,1452874150,0.0
2602,11553,2205,11553,USD,19.38,0.0,9.95,29.33,manual,0Standard Shipping,3.0,1452827328,authorize.net,29.33,7894414088.0,1491.0,1,1452827328,1454959717,1453130053,0.0
2603,11556,2206,11556,USD,175.28,0.0,9.95,185.23,fedex,11Ground,3.0,1452835530,authorize.net,185.23,7894583005.0,6070.0,1,1452835530,1454959722,1452907778,0.0
2604,11560,2207,11560,USD,104.64,0.0,9.95,104.13,manual,0Standard Shipping,3.0,1452839267,paypal,104.13,6.0,132578.05607205114,1,1452839267,1454959729,1453130107,0.0
2605,11564,2208,11564,USD,197.39,0.0,9.95,207.34,fedex,11Ground,3.0,1452868486,authorize.net,207.34,7895653325.0,34124.0,1,1452868486,1454959739,1452893619,1.0
2606,11564,2208,11564,USD,197.39,0.0,9.95,207.34,fedex,11Ground,3.0,1452868486,authorize.net,207.34,7895653325.0,34124.0,1,1452868486,1454959739,1452893619,1.0
2607,11567,2209,11567,USD,62.23,0.0,9.95,65.96,manual,0Standard Shipping,3.0,1452872894,authorize.net,65.96,7895974206.0,44638.0,1,1452872894,1454959744,1453130071,0.0
2608,11579,2210,11579,USD,27.07,0.0,9.95,37.02,fedex,11Ground,3.0,1452896028,authorize.net,37.02,7897644400.0,2522.0,1,1452896028,1454959764,1453148369,0.0
2609,11580,2211,11580,USD,248.75,0.0,9.95,258.7,fedex,11Ground,3.0,1452896504,authorize.net,258.7,7897671308.0,614794.0,1,1452896504,1454959766,1453160176,0.0
2610,11582,2212,11582,USD,65.99,0.0,6.93,65.99,fedex,11Ground,3.0,1452898850,authorize.net,65.99,7897798685.0,1591.0,1,1452898850,1454959769,1453148473,0.0
2611,11584,2213,11584,USD,172.65,0.0,9.95,165.33,fedex,11Ground,3.0,1452901110,authorize.net,182.6,7897911958.0,1566.0,14,1452901110,1454967310,1453167706,1.0
2612,11591,2214,11591,USD,248.75,0.0,9.95,233.82,fedex,11Ground,3.0,1452959322,authorize.net,233.82,7899217982.0,207211.0,1,1452959322,1454959784,1453160494,2.0
2613,11596,2215,11596,USD,46.44,0.0,9.95,56.39,fedex,11Ground,3.0,1452974689,authorize.net,56.39,7899753730.0,40454.0,1,1452974689,1454959792,1453148368,0.0
2614,11596,2215,11596,USD,46.44,0.0,9.95,56.39,fedex,11Ground,3.0,1452974689,authorize.net,56.39,7899753730.0,40454.0,1,1452974689,1454959792,1453148368,0.0
2615,11597,2216,11597,USD,13.74,0.0,9.95,23.69,manual,0Standard Shipping,3.0,1452975442,authorize.net,23.69,7899779745.0,82393.0,1,1452975442,1454959794,1453221944,0.0
2616,11599,2217,11599,USD,145.22,0.0,0.0,145.22,fedex,11Ground,3.0,1452981631,authorize.net,145.22,7899985100.0,320817.0,1,1452981631,1454959798,1453167697,1.0
2617,11600,2219,11600,USD,38.78,0.0,9.95,48.73,fedex,11Ground,3.0,1452983134,authorize.net,48.73,7900031596.0,568201.0,1,1452983134,1454959799,1453145616,0.0
2618,11609,2221,11609,USD,102.93,0.0,9.95,112.88,fedex,11Ground,3.0,1453046469,authorize.net,112.88,7901099109.0,229584.0,1,1453046469,1456955707,1455053318,1.0
2619,11609,2221,11609,USD,102.93,0.0,9.95,112.88,fedex,11Ground,3.0,1453046469,authorize.net,112.88,7901099109.0,229584.0,1,1453046469,1456955707,1455053318,1.0
2620,11612,2222,11612,USD,144.38,0.0,9.95,154.33,fedex,11Ground,3.0,1453069316,authorize.net,154.33,7901733887.0,6041.0,1,1453069316,1454959825,1453167694,0.0
2621,11615,2223,11615,USD,446.25,0.0,9.95,456.2,manual,0Standard Shipping,3.0,1453077049,paypal,456.2,84.0,132578.05607205114,1,1453077049,1454959831,1453226580,0.0
